id,name,group_id
11083,Abstands-und Totwinkelwarner,1459
11084,Tortenglocke,1460
11085,Butterglocke,1460
11086,Käseglocke,1460
11087,Schutzhaube,1460
11088,Servierteller,1461
11089,Gebäckteller,1461
11090,Buffet-Vitrine,1461
11091,Toastständer,1461
11092,Servier-Set,1461
11093,Einweg-Etagere,1461
11094,Servierplatte,1461
11095,Tortenständer,1461
11096,Tortenplatte,1461
11097,Kuchenplatte,1461
11098,Etagere,1461
11099,Stoffserviette,1462
11100,Papierserviette,1462
11101,Serviettenhalter,1463
11102,Serviettenring,1464
11103,Multimediasessel,1465
11104,Chesterfield-Sessel,1465
11105,TV-Sessel,1465
11106,Ohrensessel,1465
11107,Kugelsessel,1465
11108,Gartensessel,1465
11109,Relaxsessel,1465
11110,Loungesessel,1465
11111,Gartenlounge-Endteil,1465
11112,Schaukelsessel,1465
11113,XXL-Sessel,1465
11114,Massagesessel,1465
11115,Gartenlounge-Mittelteil,1465
11116,Gartenlounge-Sessel,1465
11117,Sessel,1465
11118,Loveseat,1465
11119,Esszimmersessel,1465
11120,Hängesessel,1465
11121,Cocktailsessel,1465
11122,Drehsessel,1465
11123,Gartenlounge-Eckteil,1465
11124,Kindersessel,1465
11125,Sesselschoner,1466
11126,Armlehnenschoner,1466
11127,Sofaschoner,1466
11128,drehbare Lünette,1467
11129,Ring-Lünette,1467
11130,Schleif-Lünette,1467
11131,feststehende Lünette,1467
11132,C-Form-Lünette,1467
11133,Protein Shaker,1468
11134,Cocktail Shaker,1468
11135,Dressing Shaker,1468
11136,Slush Maker,1468
11137,Teig Shaker,1468
11138,Henleyshirt,1469
11139,Strandshirt,1469
11140,Motocross-Shirt,1469
11141,Businessshirt,1469
11142,Rash Guard,1469
11143,Netzshirt,1469
11144,Stillshirt,1469
11145,Wickelshirt,1469
11146,Yogashirt,1469
11147,Oversize-Shirt,1469
11148,Muscleshirt,1469
11149,Wendeshirt,1469
11150,T-Shirt,1469
11151,Umstandsshirt,1469
11152,Print-Shirt,1469
11153,Kurzarmshirt,1469
11154,Laufshirt,1469
11155,Warnschutz-Shirt,1469
11156,Muskelshirt,1469
11157,Tennisshirt,1469
11158,Bigshirt,1469
11159,Funktionsshirt,1469
11160,2-in-1-Langarmshirt,1469
11161,Plisseeshirt,1469
11162,Tunikashirt,1469
11163,Zipfelshirt,1469
11164,Fledermausshirt,1469
11165,Vokuhila-Shirt,1469
11166,Wasserfallshirt,1469
11167,Pyjamaoberteil,1469
11168,Langarm-Poloshirt,1469
11169,Ballonshirt,1469
11170,Kompressionsshirt,1469
11171,Langarmshirt,1469
11172,Yoga & Relax Shirt,1469
11173,Carmenshirt,1469
11174,Rollkragenshirt,1469
11175,V-Shirt,1469
11176,Kapuzenshirt,1469
11177,Rugbyshirt,1469
11178,Shirtjacke,1469
11179,American-Shirt,1469
11180,Rundhalsshirt,1469
11181,Schößchenshirt,1469
11182,3/4-Arm-Shirt,1469
11183,Paillettenshirt,1469
11184,Seamless Shirt,1469
11185,Neopren Shirt,1469
11186,Spitzenshirt,1469
11187,Poloshirt,1469
11188,Neckholdershirt,1469
11189,Blusenshirt,1469
11190,Trainingsleibchen,1469
11191,Trachtenshirt,1469
11192,2-in-1-Shirt,1469
11193,Longsleeve,1469
11194,Fleeceshirt,1469
11195,Longshirt,1469
11196,Babydollshirt,1469
11197,Layershirt,1469
11198,Trainingsshirt,1469
11199,Stehkragenshirt,1469
11200,Brustbügel,1470
11201,Sicherheitsbügel,1470
11202,Wasser-Druckschalter,1471
11203,Wasser-Druckminderer,1471
11204,Sicherheitsgruppe,1471
11205,Waffenschloss,1472
11206,Lenkradkralle,1472
11207,Helmschloss,1472
11208,Möbelschloss,1472
11209,Bügelschloss,1472
11210,Kettenschloss,1472
11211,Absperrpfosten,1472
11212,Faltschloss,1472
11213,Lenkradschloss,1472
11214,Aufrollkabelschloss,1472
11215,Lenkrad-/Pedalsperre,1472
11216,Panzergliederschloss,1472
11217,Anhängerschloss,1472
11218,Zahlenkettenschloss,1472
11219,Gelenkschloss,1472
11220,Bremsscheibenschloss,1472
11221,Handhebelschloss,1472
11222,Zahlenbügelschloss,1472
11223,Spiralschloss,1472
11224,Kastensicherung,1472
11225,Rahmenschloss,1472
11226,Falt-Disc-Schloss,1472
11227,Radkralle,1472
11228,Fensterschloss,1472
11229,Zahlenkabelschloss,1472
11230,Rollladensicherung,1472
11231,Multifunktionsschloss,1472
11232,Wegfahrsperre,1472
11233,Türzusatzschloss,1472
11234,Skunkschloss,1472
11235,Hexagonalschloss,1472
11236,Steckschloss,1472
11237,Panzerkettenschloss,1472
11238,Panzerkabelschloss,1472
11239,Kabelschloss,1472
11240,Akkuschloss,1472
11241,Seilschloss,1472
11242,Rahmenschlosskette,1472
11243,Alarmschloss,1472
11244,Sicherungsgerät,1473
11245,Ampelschirm-Windsicherung,1474
11246,Koffergurt,1474
11247,Sicherungsgurt,1474
11248,Gepäckgurt,1474
11249,Klettergurt,1474
11250,Sattelgurte,1474
11251,Stecksicherungshalter,1475
11252,Sicherungshalter,1475
11253,Zylindersicherungshalter,1475
11254,Kfz-Sicherungshalter,1475
11255,Flachstecksicherungshalter,1475
11256,Kaminofen-Sichtscheibe,1476
11257,Backofen-Sichtscheibe,1476
11258,Sichtschutzbedienstab,1477
11259,Klemmträger,1478
11260,Kettenbeschwerer,1478
11261,Klemmhalter für Sichtschutz,1478
11262,Deckenträger für Sichtschutz,1478
11263,Saugnapfträger,1478
11264,Zubehör-Set,1478
11265,Klemmbefestigung,1478
11266,Kettenzugumrüstset,1478
11267,Klemmfix,1478
11268,Profilverbinder für Flächenvorhangschiene,1478
11269,Klebeschiene,1478
11270,Klebeträger,1478
11271,U-Laufschiene,1478
11272,Sichtschutzbefestigung,1478
11273,Schienenverbinder für Vorhangschienen,1478
11274,Seitenführungsschienen,1478
11275,Klebe-/Klemmset,1478
11276,Deckenträger Adapter,1478
11277,Lamellenschiene,1478
11278,Haftmagnetschnäpper,1478
11279,Universal,1478
11280,Flächenvorhangschiene,1478
11281,Magnethalter für Sichtschutz,1478
11282,Sichtschutzbefestigungen Zubehör-Set,1478
11283,Stangenverbinder,1478
11284,Sichtschutzzüge Montagezubehör-Set,1479
11285,Sichtschutzzüge Montagezubehör,1479
11286,Seitenprofil,1479
11287,Design-Set,1479
11288,Sichtschutzzug,1479
11289,Sichtschutzzüge Ersatzteil-Set,1479
11290,Sichtschutzzüge Ersatzhalter,1479
11291,Verspannung,1479
11292,Kipp-Regler,1479
11293,U-Schienen Endkappe,1479
11294,Sichtschutzzüge Ersatzteil-Zubehör-Set,1479
11295,Bedienstab,1479
11296,Konsole,1480
11297,Sideboard,1480
11298,Highboard,1480
11299,Nachtkonsole,1480
11300,Media-Board,1480
11301,TV-Board,1480
11302,Lowboard,1480
11303,Eckkommode,1480
11304,Mediawand,1480
11305,Badkommode,1480
11306,Tresenkommode,1480
11307,Schuhkipper,1480
11308,Vertiko,1480
11309,Hochkommode,1480
11310,Kombikommode,1480
11311,Nachtkommode,1480
11312,Anrichte,1480
11313,Schwebeboard,1480
11314,Kommode,1480
11315,TV-Brücke,1480
11316,Schuhkommode,1480
11317,Schubkastenkommode,1480
11318,TV-Bank,1480
11319,TV-Rack,1480
11320,Audio-Board,1480
11321,Vogelpfeife,1481
11322,Signalpfeife,1481
11323,Hundepfeife,1481
11324,Hornpfeife,1481
11325,Handpfeife,1481
11326,Trillerpfeife,1481
11327,Siphon,1482
11328,Gartenbank,1483
11329,Baumbank,1483
11330,Bank,1483
11331,Sitztruhe,1483
11332,Klavierbank,1483
11333,Ruhebank,1483
11334,Gartenlounge-Bank,1483
11335,Schuhbank,1483
11336,Essbank,1483
11337,Truhenbank,1483
11338,Keyboardbank,1483
11339,Eckbank,1483
11340,Sitzbank,1483
11341,Rundbank,1483
11342,Saunabank,1483
11343,Bettbank,1483
11344,Polsterbank,1483
11345,Hängebank,1483
11346,Eckbankgruppe,1484
11347,Gartenbar-Set,1484
11348,Balkonset,1484
11349,Bargruppe,1484
11350,Sitzgruppe,1484
11351,Garten-Kindersitzgruppe,1484
11352,Bierzeltgarnitur,1484
11353,Loungeset,1484
11354,Garten-Essgruppe,1484
11355,Kindersitzgruppe,1484
11356,Essgruppe,1484
11357,Polstergarnitur,1484
11358,Gartenlounge-Set,1484
11359,Sitzschale,1485
11360,Sitzsack,1486
11361,Skateboard,1487
11362,Shortboard,1487
11363,Miniskateboard,1487
11364,Minilongboard,1487
11365,Snakeboard,1487
11366,Longboard,1487
11367,Waveboard,1487
11368,Racecarver,1488
11369,Telemark-Ski,1488
11370,Riesenslalom-Ski,1488
11371,Rennski,1488
11372,Wasserski,1488
11373,Freeride,1488
11374,Allroundcarver,1488
11375,Funcarver,1488
11376,Slalomcarver,1488
11377,Easycarver,1488
11378,Langlaufski,1488
11379,Allmountaincarver,1488
11380,FIS-Rennski,1488
11381,Crosscarver,1488
11382,Free-Ski,1488
11383,Tourenski,1488
11384,Ski,1488
11385,Markierungsstange,1489
11386,Slalomstange,1489
11387,Smarter Kontaktsensor,1490
11388,Smarte Vierfach-Steckdosenleiste,1490
11389,Smarte Lampe,1490
11390,Tür Controller,1490
11391,Reichweitenerweiterung,1490
11392,Smart-Home Starter-Set,1490
11393,Smarte Dreifach-Steckdosenleiste,1490
11394,Smart-Home-Station,1490
11395,Smarte Fünffach-Steckdosenleiste,1490
11396,Unterputzschalter,1490
11397,Smarte Zweifach-Steckdosenleiste,1490
11398,Home-Server,1490
11399,Wandtaster,1490
11400,Smarter Lichtschalter,1490
11401,Solar Panel,1490
11402,Smarter LED-Lichtstreifen,1490
11403,Smart-Home-Zubehör,1490
11404,Smart-Home-Steuerelement,1490
11405,Smart-Kitchen-Dock,1490
11406,Watch,1491
11407,Smartwatch,1491
11408,Fitnessuhr,1491
11409,Fitnessband,1491
11410,Snowboard,1492
11411,Snowskate,1492
11412,Sockelerhöhung,1493
11413,Gartensockel,1493
11414,Sockelleisten-Zwischenstücke,1494
11415,Sockelleisten-Endkappe,1494
11416,Sockelleiste,1494
11417,Sockelleisten-Endstücke,1494
11418,Sockelleisten-Aussenecke,1494
11419,Sockelleisten-Innenecke,1494
11420,Langsocken,1495
11421,Strümpfe,1495
11422,Stützkniestrümpfe,1495
11423,Netzstrümpfe,1495
11424,Halterlose Strümpfe,1495
11425,Feinsöckchen,1495
11426,Feinsocken,1495
11427,Businesssocken,1495
11428,Reitsocken,1495
11429,Zehlinge,1495
11430,Stulpensocken,1495
11431,Gesundheitssocken,1495
11432,Laufsocken,1495
11433,Netzkniestrümpfe,1495
11434,Feinkniestrümpfe,1495
11435,Haussocken,1495
11436,Squashsocken,1495
11437,Thermosocken,1495
11438,Neoprensocken,1495
11439,Strapsstrümpfe,1495
11440,Fußballstutzen,1495
11441,Diabetikersocken,1495
11442,Feinfüßlinge,1495
11443,Skisocken,1495
11444,Netzsocken,1495
11445,Zehensocken,1495
11446,Overknees,1495
11447,Trockentauchsocken,1495
11448,Fußball Stutzenstrümpfe,1495
11449,Wandersocken,1495
11450,Thermostrümpfe,1495
11451,Norwegersocken,1495
11452,Tennissocken,1495
11453,ABS-Socken,1495
11454,Umschlagsocken,1495
11455,Kompressionsstrümpfe,1495
11456,Schoppersocken,1495
11457,Zehnlinge,1495
11458,Hockeystutzen,1495
11459,Trachtensocken,1495
11460,Komfortsocken,1495
11461,Halterlose Feinstrümpfe,1495
11462,Reitstrümpfe,1495
11463,Feinstrümpfe,1495
11464,Hockey Stutzenstrümpfe,1495
11465,Arbeitssocken,1495
11466,Socken,1495
11467,Sneakersocken,1495
11468,Freizeitsocken,1495
11469,Sportsocken,1495
11470,Kurzsocken,1495
11471,Funktionssocken,1495
11472,Kniestrümpfe,1495
11473,Kuschelsocken,1495
11474,Basicsocken,1495
11475,Füßlinge,1495
11476,Skistrümpfe,1495
11477,Stiefelsocken,1495
11478,Loungebett,1496
11479,2-Sitzer,1496
11480,"3,5-Sitzer",1496
11481,Big-Sofa,1496
11482,Polsterecke,1496
11483,"2,5-Sitzer",1496
11484,Garten-Palettensofa,1496
11485,Sonneninsel,1496
11486,Chesterfield-Sofa,1496
11487,Schlafsofa,1496
11488,Küchensofa,1496
11489,Recamiere,1496
11490,Relaxliege,1496
11491,3-Sitzer,1496
11492,Ottomane,1496
11493,4-Sitzer,1496
11494,"1,5-Sitzer",1496
11495,Chaiselongue,1496
11496,Wohnlandschaft,1496
11497,Ecksofa,1496
11498,Loungesofa,1496
11499,Sofa,1496
11500,Kindersofa,1496
11501,Gartensofa,1496
11502,Pool-Solarkollektor,1497
11503,Solaranlage,1497
11504,Pool-Solarabsorber,1497
11505,Solarmodul,1497
11506,Balkonkraftwerk,1497
11507,Retrosonnenbrille,1498
11508,Sonnenbrille,1498
11509,Pilotenbrille,1498
11510,Wayfarer,1498
11511,Monoscheibensonnenbrille,1498
11512,LED-Brille,1498
11513,Solarabsorber,1499
11514,Sonnenschutzcreme,1500
11515,Sonnenschutzstift,1500
11516,Sonnenschutzgel,1500
11517,Sonnenschutzöl,1500
11518,Sonnenschutzschaum,1500
11519,Sonnenschutzlotion,1500
11520,Sonnenschutzmilch,1500
11521,Sonnenschutzspray,1500
11522,Sonnenschutzfluid,1500
11523,Sonnenschutzpflege,1500
11524,Seilspannsonnensegel,1501
11525,Sonnensegeladapter,1501
11526,Hollywoodschaukelersatzdach,1501
11527,Sonnensegel,1501
11528,Sonnenuhr,1502
11529,Soundkarte,1503
11530,USB-Soundkarte,1503
11531,Sous-Vide Garer,1504
11532,Sous-Vide Stick,1504
11533,Abbrennspachtel,1505
11534,Fliesenspachtel,1505
11535,Entrosterspachtel,1505
11536,Multifunktionsspachtel,1505
11537,Tapetenspachtel,1505
11538,Kleberspachtel,1505
11539,Rohrspachtel,1505
11540,Zahnspachtel,1505
11541,Fugenspachtel,1505
11542,Universalspachtel,1505
11543,Breitspachtel,1505
11544,Stoßspachtel,1505
11545,Türenspachtel,1505
11546,Malerspachtel,1505
11547,Stukkateurspachtel,1505
11548,Flexspachtel,1505
11549,Fassadenspachtel,1505
11550,Flächenspachtel,1505
11551,Japanspachtel,1505
11552,Werkbank-Spannbacken,1506
11553,Krallenbacken,1506
11554,Segmentbacken,1506
11555,Schraubstockbacken,1506
11556,Keilstangenfutter,1507
11557,Zweibacken-Futter,1507
11558,Spannfutter,1507
11559,Vierbacken-Futter,1507
11560,Dreibacken-Futter,1507
11561,Spannzange,1507
11562,Sechsbacken-Futter,1507
11563,Zurrgurt,1508
11564,Spanngurt,1508
11565,Multimeter,1509
11566,Batterietester,1509
11567,Spannungsprüfer,1509
11568,Shuntregler,1510
11569,Solarladeregler,1510
11570,Lichtmaschinenregler,1510
11571,Hybridladeregler,1510
11572,Spardose,1511
11573,Spaten,1512
11574,Speichenschutznetz,1513
11575,Kleinspeicher,1514
11576,Übertischspeicher,1514
11577,Untertischspeicher,1514
11578,Standspeicher,1514
11579,Wandspeicher,1514
11580,Speicherkarte,1515
11581,externer Speicher,1515
11582,Speicherladestation,1516
11583,Speisering,1517
11584,Tortenring,1517
11585,Backrahmen,1517
11586,Grillteller,1518
11587,Einwegteller,1518
11588,Salatteller,1518
11589,Steakteller,1518
11590,Mikrowellenteller,1518
11591,Vorspeisenteller,1518
11592,Pappteller,1518
11593,Fischteller,1518
11594,Plastikteller,1518
11595,Barbecueteller,1518
11596,Brotteller,1518
11597,Sushiteller,1518
11598,Fondueteller,1518
11599,Speiseteller,1518
11600,Dessertteller,1518
11601,Teller,1518
11602,Suppenteller,1518
11603,Pastateller,1518
11604,Frühstücksteller,1518
11605,Pizzateller,1518
11606,Kuchenteller,1518
11607,Untertasse,1518
11608,Kunststoffteller,1518
11609,Ganzkörperspiegel,1519
11610,Babyspiegel,1519
11611,Spiegelpaneel,1519
11612,Spiegelwandblaker,1519
11613,Spiegelfliesen,1519
11614,LED-Lichtspiegel,1519
11615,Garderobenspiegel,1519
11616,Standspiegel,1519
11617,Rasierspiegel,1519
11618,Rahmenspiegel-rund,1519
11619,Wandspiegel,1519
11620,Kosmetikspiegel,1519
11621,Schminkspiegel,1519
11622,Spiegel,1519
11623,Vergrößerungsspiegel,1519
11624,Spiegelaufsatz,1519
11625,Badspiegel,1519
11626,Dekospiegel,1519
11627,Taschenspiegel,1519
11628,Barockspiegel,1519
11629,Arcade-Spielautomat,1520
11630,Basketballautomat,1520
11631,Boxautomat,1520
11632,Flipper,1520
11633,Greifautomat,1520
11634,Kickbox-Automat,1520
11635,Münzschieber,1520
11636,Videospielautomat,1520
11637,Magnetspielbausteine,1521
11638,Konstruktions-Spielset,1521
11639,Metallbaukasten,1521
11640,Steinbaukasten,1521
11641,Holzbaukasten,1521
11642,Konstruktionsspielsteine,1521
11643,Spielbausteine,1521
11644,Spielbauklötze,1521
11645,Spielbogen,1522
11646,Baby Gym,1522
11647,Kinderwagen-Spielbogen,1522
11648,Spiel,1523
11649,Spielesammlung,1523
11650,PlayStation 5-Controller,1524
11651,Controller,1524
11652,Simulations-Controller,1524
11653,Zubehör Wii U,1524
11654,Wii-Controller,1524
11655,PlayStation-Controller,1524
11656,Pro Controller,1524
11657,Gaming-Pedale,1524
11658,Xbox One-Controller,1524
11659,Arcade-Joystick,1524
11660,Lightgun,1524
11661,PlayStation 4-Controller,1524
11662,Dance-Pad,1524
11663,Controller-Modul,1524
11664,PC-Lenkrad,1524
11665,Motion-Camera,1524
11666,Switch-Controller,1524
11667,Tanzmatte,1524
11668,Schubhebel,1524
11669,Xbox-Controller,1524
11670,Zubehör PlayStation 4,1524
11671,PC-Controller,1524
11672,Gamepad,1524
11673,DualSense Wireless-Controller,1524
11674,Trackball,1524
11675,Lenkrad,1524
11676,Zubehör Nintendo,1524
11677,Nintendo-Controller,1524
11678,Smartphone-Controller,1524
11679,RC-Fernsteuerung,1524
11680,Racing-Kugel,1524
11681,Joystick,1524
11682,Drohnen-Controller,1524
11683,Gaming-Controller,1524
11684,Gaming-Lenkrad,1524
11685,Wireless-Controller,1524
11686,Zubehör PlayStation 4 Pro,1524
11687,Motion-Controller,1524
11688,Zubehor für Xbox Contoller,1524
11689,Konsolen-Set,1525
11690,Streaming Box,1525
11691,Spielekonsole,1525
11692,Retro Konsole,1525
11693,Spielesoftware,1526
11694,Kinderfahrzeug-Anhänger,1527
11695,Spielfahrzeug-Anhänger,1527
11696,Kinderfahrzeug-Schaufel,1527
11697,Kinderfahrzeug-Schneepflug,1527
11698,Kinderfahrzeug-Kehrmaschine,1527
11699,Kinderelektrofahrzeug-Anhänger,1527
11700,Kinderfahrzeug-Holzgreifer,1527
11701,Spielzeug-Steuerrad,1528
11702,Spielzeug-Lenkrad,1528
11703,Spielfahrzeug-Lenkrad,1528
11704,Panna-Fußballarena,1529
11705,Tennislinie,1529
11706,Panna-Fußballfeld,1529
11707,Spielfigur,1530
11708,Actionfigur,1530
11709,Modelleisenbahn-Figur,1530
11710,Hängefigur,1530
11711,Merchandise-Figur,1530
11712,Erotik-Actionfigur,1530
11713,Spielwelt,1531
11714,Spielgeld,1532
11715,Spielgeschirr,1533
11716,Spiel-Kochgeschirr,1533
11717,Spielbesteck,1533
11718,Spielhaus,1534
11719,Spielkasse,1535
11720,Spielküche,1536
11721,Outdoor-Spielküche,1536
11722,Spiel-Smartphone,1537
11723,Spieltelefon,1537
11724,Spieltisch,1538
11725,Air-Hockeytisch,1538
11726,Billardtisch,1538
11727,Spieltunnel,1539
11728,Bettturm,1539
11729,Betttunnel,1539
11730,Verbindungsbrücke,1540
11731,Spielturm-Erweiterung,1540
11732,Spielturmverkleidung,1540
11733,Aussichtsplattform,1540
11734,Schaukelanbau,1540
11735,Spielturm,1541
11736,Spieluhr,1542
11737,Kinder-Handspaten,1543
11738,Kinder-Spaten,1543
11739,Kinder-Schaufel,1543
11740,Kinder-Stichsäge,1543
11741,Kinder-Montageauto,1543
11742,Kinder-Hacke,1543
11743,Spielwerkzeugtasche,1543
11744,Kinder-Schutzausrüstung,1543
11745,Kinder-Bohrmaschine,1543
11746,Hammerbank,1543
11747,Kinder-Wasserwaage,1543
11748,Kinder-Kettensäge,1543
11749,Kinder-Hammer,1543
11750,Kinder-Kreissäge,1543
11751,Kinder-Heckenschere,1543
11752,Spiel-Werkzeugstation,1543
11753,Kinder-Handschaufel,1543
11754,Kinder-Rasenmäher,1543
11755,Kinder-Säge,1543
11756,Kinder-Schlagbohrmaschine,1543
11757,Kinder-Montagetraktor,1543
11758,Kinder-Werkzeug-Set,1543
11759,Kinder-Akkuschrauber,1543
11760,Kinder-Rechen,1543
11761,Spielwerkzeugkoffer,1543
11762,Spielwerkzeug,1543
11763,Kinder-Gartenset,1543
11764,Kinder-Werkzeugstation,1543
11765,Spielzelt,1544
11766,Bettzelt,1544
11767,Spielzeug-Gartenset,1545
11768,Minigolf-Set,1545
11769,Spielturm-Spielzeugset,1545
11770,Roundnet-Spiel,1545
11771,Kinder-Wasserkocher,1546
11772,Kinder-Herd,1546
11773,Kinder-Kühlschrank,1546
11774,Kinder-Besen,1546
11775,Kinder-Mikrowelle,1546
11776,Kinder-Haushaltsset,1546
11777,Kinder-Bügeleisen,1546
11778,Kinder-Waschmaschine,1546
11779,Kinder-Handmixer,1546
11780,Kinder-Nähmaschine,1546
11781,Kinder-Wäscheständer,1546
11782,Kinder-Waffeleisen,1546
11783,Kinder-Stabmixer,1546
11784,Kinder-Küchenwaage,1546
11785,Kinder-Besenwagen,1546
11786,Kinder-Grill,1546
11787,Kinder-Küchenset,1546
11788,Kinder-Toaster,1546
11789,Kinder-Standmixer,1546
11790,Kinder-Kaffeemaschine,1546
11791,Kinder-Bügelbrett,1546
11792,Kinder-Putzwagen,1546
11793,Kinder-Staubsauger,1546
11794,Kinder-Rührgerät,1546
11795,Kinder-Geschirrspüler,1546
11796,Kinder-Microwelle,1546
11797,Spielzeug-Musikinstrument,1547
11798,Spiel-Schlagzeug,1547
11799,Spiel-Gitarre,1547
11800,Spielzeugeisenbahn-Verkehrszeichen,1548
11801,Gleis-Ergänzungs-Set,1548
11802,Spielzeugeisenbahn-Erweiterung,1548
11803,Spielzeugeisenbahn-Gebäude,1548
11804,Spielzeugeisenbahn-Brücke,1548
11805,Spielzeugeisenbahn-Tunnel,1548
11806,Schienenerweiterungs-Set,1548
11807,Spielzeugeisenbahn-Lokomotive,1548
11808,Weiche,1548
11809,Spielzeugeisenbahn-Kreuzung,1548
11810,Spielzeugeisenbahn-Schiene,1548
11811,Spielzeugeisenbahn-Signal,1548
11812,Spielfahrzeug-Erweiterung,1549
11813,Spielzeug-Straßenbahn,1550
11814,Spielzeug-Unterwasserfahrzeug,1550
11815,Spielzeug-Winterdienst,1550
11816,Spielzeug-Flugzeug,1550
11817,Spielzeug-Kutsche,1550
11818,Spielzeug-Baumaschine,1550
11819,Spielzeug-Krankenwagen,1550
11820,Spielzeug-Mähdrescher,1550
11821,Spielzeug-Kran,1550
11822,Spielzeug-Schiff,1550
11823,Spielzeug-Servierwagen,1550
11824,Spielzeug-Quad,1550
11825,Spielzeug-Motorrad,1550
11826,Spielzeug-Müllwagen,1550
11827,Spielzeug-Walze,1550
11828,Spielzeug-Rennwagen,1550
11829,Spielzeug-Gabelstapler,1550
11830,Spielzeug-Forstmaschine,1550
11831,Spielzeug-Landmaschine,1550
11832,Spielzeug-Betonmischer,1550
11833,Spielzeug-Flugrakete,1550
11834,Spielzeug-Häcksler,1550
11835,Spielzeug-Lokomotive,1550
11836,Spielzeug-Aufsitzbagger,1550
11837,Spielzeug-Boot,1550
11838,Spielzeug-Hubschrauber,1550
11839,Spielzeug-Polizei,1550
11840,Spielzeug-Zug,1550
11841,Spielzeug-Segelflieger,1550
11842,Spielzeug-Monstertruck,1550
11843,Spielzeug-Abschlepper,1550
11844,Spielzeug-Jetski,1550
11845,Spielzeug-LKW,1550
11846,Spielzeug-Feuerwehr,1550
11847,Spielzeug-Radlader,1550
11848,Spielzeug-Bagger,1550
11849,Spielzeug-Transporter,1550
11850,Spielzeug-Bus,1550
11851,Spielzeug-Kipper,1550
11852,Spielzeug-Auto,1550
11853,Spielzeug-Eisenbahn,1550
11854,Spielzeug-Traktor,1550
11855,Fingerskateboard,1550
11856,Spielzeug-Fahrrad,1550
11857,Wasserpistole,1551
11858,Laserpistole,1551
11859,Blaster,1551
11860,Kinderbogenset,1551
11861,Lichtschwert,1551
11862,Spiel-Armbrust,1551
11863,Spielzeugmunition,1552
11864,Drehspieß,1553
11865,Partyspieße,1553
11866,Schaschlikspieße,1553
11867,Maiskolbenhalter,1553
11868,Lagerfeuer-Grillspieß,1553
11869,Drehkorb,1553
11870,Grillspieß,1553
11871,Käsehalter,1553
11872,Rohrklappsplint,1554
11873,Klappsplint,1554
11874,Fokkernadel,1554
11875,Standardsplint,1554
11876,Ringsplint,1554
11877,Federsplint,1554
11878,Abscherbolzen,1554
11879,Steckbolzen,1554
11880,Splitter,1555
11881,HDMI-Splitter,1555
11882,Sonnenradsporen,1556
11883,Hammerkopfsporen,1556
11884,Walzensporen,1556
11885,Riffelsporen,1556
11886,Knopfsporen,1556
11887,Radsporen,1556
11888,Beinspreizer,1557
11889,Golfnetz,1558
11890,Wurfhammer-Schutznetz,1558
11891,Badmintonnetz,1558
11892,Diskus-Schutznetz,1558
11893,Tischtennisnetz,1558
11894,Pickleballnetz,1558
11895,Tennisnetz,1558
11896,Tauchflaschennetz,1558
11897,Multifunktionsnetz,1558
11898,Trampolinnetz,1558
11899,Basketballnetz,1558
11900,Volleyballnetz,1558
11901,Tornetz,1558
11902,Wasserballtor,1559
11903,Fußballtor,1559
11904,Handballtor,1559
11905,Hockeytor,1559
11906,Pop-Up Target,1559
11907,Schwitzanzug,1560
11908,Freizeitanzug,1560
11909,Skianzug,1560
11910,Neoprenanzug,1560
11911,Jogginganzug,1560
11912,Turnanzug,1560
11913,Snowboardanzug,1560
11914,Sweatanzug,1560
11915,Taekwondoanzug,1560
11916,Sprintanzug,1560
11917,Trainingsanzug,1560
11918,Judoanzug,1560
11919,Regenanzug,1560
11920,Präsentationsanzug,1560
11921,Sportanzug,1560
11922,Karateanzug,1560
11923,Tourenbindung,1561
11924,Skibindung,1561
11925,Kiteboardbindung,1561
11926,Snowboardbindung,1561
11927,Wakeboardbindung,1561
11928,Langlaufbindung,1561
11929,Tauchermaske,1562
11930,Squashbrille,1562
11931,Snowboardbrille,1562
11932,Motorradbrille,1562
11933,Skibrille,1562
11934,Kitebrille,1562
11935,Sportbrille,1562
11936,Taucherbrille,1562
11937,Fahrradbrille,1562
11938,Schwimmbrille,1562
11939,Hybridbogen,1563
11940,Recurvebogen,1563
11941,Langbogen,1563
11942,Rattanbogen,1563
11943,Compoundbogen,1563
11944,LARP-Bogen,1563
11945,Football-Tackle-Dummy,1564
11946,Hit-Tackle-Buddy,1564
11947,Freistoßdummy,1564
11948,Trainingsdummy,1564
11949,Freistoßmauer,1564
11950,Hochsprungmatte,1565
11951,Turnmatte,1565
11952,Kugelstoßmatte,1565
11953,Trainingsmatte,1565
11954,Fitnessmatte,1565
11955,Dartmatte,1565
11956,Sportmatte,1565
11957,Stabhochsprungmatte,1565
11958,Akupressurmatte,1565
11959,Weichbodenmatte,1565
11960,Anlaufbahn,1565
11961,Bodenmatte,1565
11962,Puttingmatte,1565
11963,Gymnastikmatte,1565
11964,Kampfsportmatte,1565
11965,Niedersprungmatte,1565
11966,Bodenturnmatte,1565
11967,Golf-Abschlagmatte,1565
11968,Pilatesmatte,1565
11969,Sprintbahn,1565
11970,Judomatte,1565
11971,Fußmassagematte,1565
11972,Yogamatte,1565
11973,Angel-Abhakmatte,1565
11974,Spielmatte,1565
11975,Alpinstöcke,1566
11976,Faltstöcke,1566
11977,Trekking-Stöcke,1566
