id,attribute_id,value
109175,42845,3 Jahre nach Registrierung über die Website
109176,42846,"0,25"
109177,42846,"0,5"
109178,42846,"0,75"
109179,42846,1
109180,42846,"1,5"
109181,42846,10
109182,42846,11
109183,42846,12
109184,42846,13
109185,42846,14
109186,42846,15
109187,42846,16
109188,42846,17
109189,42846,18
109190,42846,19
109191,42846,2
109192,42846,"2,5"
109193,42846,20
109194,42846,21
109195,42846,22
109196,42846,23
109197,42846,24
109198,42846,25
109199,42846,26
109200,42846,27
109201,42846,28
109202,42846,29
109203,42846,3
109204,42846,30
109205,42846,4
109206,42846,5
109207,42846,6
109208,42846,7
109209,42846,8
109210,42846,9
109211,42849,lila
109212,42849,gelb
109213,42849,natur
109214,42849,schwarz
109215,42849,grün
109216,42849,silberfarben
109217,42849,transparent
109218,42849,grau
109219,42849,blau
109220,42849,braun
109221,42849,orange
109222,42849,weiß
109223,42849,goldfarben
109224,42849,rot
109225,42849,bunt
109226,42849,rosa
109227,42855,BDIH-Kontrollierte Naturkosmetik
109228,42855,Bio-Baumwolle
109229,42855,Bio-Baumwolle in Umstellung
109230,42855,Bioland
109231,42855,Blauer Engel
109232,42855,bluesign® PRODUCT
109233,42855,CertiPUR
109234,42855,circular.fashion Designkriterien
109235,42855,Cotton made in Africa INSIDE
109236,42855,Cradle to Cradle Certified™ BRONZE
109237,42855,Cradle to Cradle Certified™ GOLD
109238,42855,Cradle to Cradle Certified™ PLATINUM
109239,42855,Cradle to Cradle Certified™ SILVER
109240,42855,Daunen/Federn aus artgerechter Tierhaltung
109241,42855,Downpass
109242,42855,ECOCERT
109243,42855,EU-Bio-Logo
109244,42855,EU Ecolabel
109245,42855,Fairtrade Cotton
109246,42855,Global Recycled Standard
109247,42855,GoodWeave™
109248,42855,GOTS made with organic materials
109249,42855,GOTS made with organic materials (in Umstellung)
109250,42855,GOTS organic
109251,42855,GOTS organic (in Umstellung)
109252,42855,Grüner Knopf
109253,42855,GUT-Prodis-Label®
109254,42855,Leather Working Group
109255,42855,LENZING™ ECOVERO™
109256,42855,MADE IN GREEN by OEKO-TEX®
109257,42855,NATRUE
109258,42855,Naturland
109259,42855,NATURLEDER IVN zertifiziert BEST
109260,42855,NATURTEXTIL IVN zertifiziert BEST
109261,42855,Nordic Swan Ecolabel
109262,42855,OCS 100 (in Umstellung)
109263,42855,OCS blended (in Umstellung)
109264,42855,OEKO-TEX® ORGANIC COTTON
109265,42855,Organic Content Standard 100
109266,42855,Organic Content Standard blended
109267,42855,Recycelter Kunststoff (Hartwaren)
109268,42855,Recyceltes Material
109269,42855,Recycled Claim Standard 100
109270,42855,Recycled Claim Standard blended
109271,42855,Regenerativ angebaute Materialien
109272,42855,Regenerative Cotton Standard®
109273,42855,Responsible Down Standard
109274,42855,Responsible Wool Standard
109275,42855,Schnell nachwachsende Rohstoffe
109276,42855,Spinnova
109277,42855,TENCEL™ Lyocell
109278,42855,TENCEL™ Modal
109279,42855,TENCEL™ x REFIBRA™ Technologie
109280,42855,The Good Cashmere Standard®
109281,42855,Unterstützt Cotton made in Africa
109282,42855,Viskose aus verbesserter Rohstoffbeschaffung
109283,42855,Wolle aus artgerechter Tierhaltung
109284,42856,Elektrofahrzeugbatterie
109285,42856,Gerätebatterie
109286,42856,Industriebatterie
109287,42856,LV-Batterie
109288,42856,Produkt fällt nicht unter die BattVO.
109289,42856,Starterbatterie
109290,42858,Wärmeüberträger für die ausschließliche Nutzung in anderen als privaten Haushalten.
109291,42858,Große Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
109292,42858,Kleine Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
109293,42858,Großgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
109294,42858,Bildschirmgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
109295,42858,"Großgeräte, die in privaten Haushalten genutzt werden können."
109296,42858,"Kleingeräte, die in privaten Haushalten genutzt werden können."
109297,42858,"Kleine Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
109298,42858,"Lampen, außer Gasentladungslampen, die in privaten Haushalten genutzt werden können."
109299,42858,"Wärmeüberträger, die in privaten Haushalten genutzt werden können."
109300,42858,Produkt fällt nicht unter das ElektroG.
109301,42858,Kleingeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
109302,42858,"Gasentladungslampen, die in privaten Haushalten genutzt werden können."
109303,42858,"Große Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
109304,42858,"Kleine Geräte der Informations- und Telekommunikationstechnik, die in privaten Haushalten genutzt werden können."
109305,42858,Kleine Geräte der Informations- und Telekommunikationstechnik für die ausschließliche Nutzung in anderen als privaten Haushalten.
109306,42858,"Bildschirmgeräte, die in privaten Haushalten genutzt werden können."
109307,42858,Lampen für die ausschließliche Nutzung in anderen als privaten Haushalten.
109308,42861,Produkt fällt nicht unter die Gefahrgutvorschriften.
109309,42861,Produkt fällt unter die Gefahrgutvorschriften.
109310,42908,3 Jahre auf die Beschichtung
109311,42908,3 Jahre nach Registrierung über die Website
109312,42909,"0,25"
109313,42909,"0,5"
109314,42909,"0,75"
109315,42909,1
109316,42909,"1,5"
109317,42909,10
109318,42909,11
109319,42909,12
109320,42909,13
109321,42909,14
109322,42909,15
109323,42909,16
109324,42909,17
109325,42909,18
109326,42909,19
109327,42909,2
109328,42909,"2,5"
109329,42909,20
109330,42909,21
109331,42909,22
109332,42909,23
109333,42909,24
109334,42909,25
109335,42909,26
109336,42909,27
109337,42909,28
109338,42909,29
109339,42909,3
109340,42909,30
109341,42909,4
109342,42909,5
109343,42909,6
109344,42909,7
109345,42909,8
109346,42909,9
109347,42919,männlich
109348,42919,neutral
109349,42919,weiblich
109350,42920,lila
109351,42920,gelb
109352,42920,natur
109353,42920,schwarz
109354,42920,grün
109355,42920,silberfarben
109356,42920,transparent
109357,42920,grau
109358,42920,blau
109359,42920,braun
109360,42920,orange
109361,42920,weiß
109362,42920,goldfarben
109363,42920,rot
109364,42920,bunt
109365,42920,rosa
109366,42923,Babys
109367,42923,Jugendliche
109368,42923,Kinder
109369,42923,Erwachsene
109370,42940,BDIH-Kontrollierte Naturkosmetik
109371,42940,Bio-Baumwolle
109372,42940,Bio-Baumwolle in Umstellung
109373,42940,Bioland
109374,42940,Blauer Engel
109375,42940,bluesign® PRODUCT
109376,42940,CertiPUR
109377,42940,circular.fashion Designkriterien
109378,42940,Cotton made in Africa INSIDE
109379,42940,Cradle to Cradle Certified™ BRONZE
109380,42940,Cradle to Cradle Certified™ GOLD
109381,42940,Cradle to Cradle Certified™ PLATINUM
109382,42940,Cradle to Cradle Certified™ SILVER
109383,42940,Daunen/Federn aus artgerechter Tierhaltung
109384,42940,Downpass
109385,42940,ECOCERT
109386,42940,EU-Bio-Logo
109387,42940,EU Ecolabel
109388,42940,Fairtrade Cotton
109389,42940,Global Recycled Standard
109390,42940,GoodWeave™
109391,42940,GOTS made with organic materials
109392,42940,GOTS made with organic materials (in Umstellung)
109393,42940,GOTS organic
109394,42940,GOTS organic (in Umstellung)
109395,42940,Grüner Knopf
109396,42940,GUT-Prodis-Label®
109397,42940,Leather Working Group
109398,42940,LENZING™ ECOVERO™
109399,42940,MADE IN GREEN by OEKO-TEX®
109400,42940,NATRUE
109401,42940,Naturland
109402,42940,NATURLEDER IVN zertifiziert BEST
109403,42940,NATURTEXTIL IVN zertifiziert BEST
109404,42940,Nordic Swan Ecolabel
109405,42940,OCS 100 (in Umstellung)
109406,42940,OCS blended (in Umstellung)
109407,42940,OEKO-TEX® ORGANIC COTTON
109408,42940,Organic Content Standard 100
109409,42940,Organic Content Standard blended
109410,42940,Recycelter Kunststoff (Hartwaren)
109411,42940,Recyceltes Material
109412,42940,Recycled Claim Standard 100
109413,42940,Recycled Claim Standard blended
109414,42940,Regenerativ angebaute Materialien
109415,42940,Regenerative Cotton Standard®
109416,42940,Responsible Down Standard
109417,42940,Responsible Wool Standard
109418,42940,Schnell nachwachsende Rohstoffe
109419,42940,Spinnova
109420,42940,TENCEL™ Lyocell
109421,42940,TENCEL™ Modal
109422,42940,TENCEL™ x REFIBRA™ Technologie
109423,42940,The Good Cashmere Standard®
109424,42940,Unterstützt Cotton made in Africa
109425,42940,Viskose aus verbesserter Rohstoffbeschaffung
109426,42940,Wolle aus artgerechter Tierhaltung
109427,42950,Wärmeüberträger für die ausschließliche Nutzung in anderen als privaten Haushalten.
109428,42950,Große Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
109429,42950,Kleine Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
109430,42950,Großgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
109431,42950,Bildschirmgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
109432,42950,"Großgeräte, die in privaten Haushalten genutzt werden können."
109433,42950,"Kleingeräte, die in privaten Haushalten genutzt werden können."
109434,42950,"Kleine Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
109435,42950,"Lampen, außer Gasentladungslampen, die in privaten Haushalten genutzt werden können."
109436,42950,"Wärmeüberträger, die in privaten Haushalten genutzt werden können."
109437,42950,Produkt fällt nicht unter das ElektroG.
109438,42950,Kleingeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
109439,42950,"Gasentladungslampen, die in privaten Haushalten genutzt werden können."
109440,42950,"Große Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
109441,42950,"Kleine Geräte der Informations- und Telekommunikationstechnik, die in privaten Haushalten genutzt werden können."
109442,42950,Kleine Geräte der Informations- und Telekommunikationstechnik für die ausschließliche Nutzung in anderen als privaten Haushalten.
109443,42950,"Bildschirmgeräte, die in privaten Haushalten genutzt werden können."
109444,42950,Lampen für die ausschließliche Nutzung in anderen als privaten Haushalten.
109445,42951,Produkt fällt nicht unter die Gefahrgutvorschriften.
109446,42951,Produkt fällt unter die Gefahrgutvorschriften.
109447,42953,Entfällt
109448,42953,GHS01: Explodierende Bombe
109449,42953,GHS02: Flamme
109450,42953,GHS03: Flamme über Kreis
109451,42953,GHS04: Gasflasche
109452,42953,GHS05: Ätzwirkung
109453,42953,GHS06: Totenkopf mit gekreuzten Knochen
109454,42953,GHS07: Ausrufezeichen
109455,42953,GHS08: Gesundheitsgefahr
109456,42953,GHS09: Umwelt
109457,42953,Produkt fällt nicht unter die CLP-Verordnung.
109458,42967,beige
109459,42967,blau
109460,42967,braun
109461,42967,bunt
109462,42967,gelb
109463,42967,goldfarben
109464,42967,grau
109465,42967,grün
109466,42967,lila
109467,42967,natur
109468,42967,orange
109469,42967,rosa
109470,42967,rot
109471,42967,schwarz
109472,42967,silberfarben
109473,42967,transparent
109474,42967,weiß
109475,42976,3 Jahre auf die Beschichtung
109476,42976,3 Jahre nach Registrierung über die Website
109477,42977,"0,25"
109478,42977,"0,5"
109479,42977,"0,75"
109480,42977,1
109481,42977,"1,5"
109482,42977,10
109483,42977,11
109484,42977,12
109485,42977,13
109486,42977,14
109487,42977,15
109488,42977,16
109489,42977,17
109490,42977,18
109491,42977,19
109492,42977,2
109493,42977,"2,5"
109494,42977,20
109495,42977,21
109496,42977,22
109497,42977,23
109498,42977,24
109499,42977,25
109500,42977,26
109501,42977,27
109502,42977,28
109503,42977,29
109504,42977,3
109505,42977,30
109506,42977,4
109507,42977,5
109508,42977,6
109509,42977,7
109510,42977,8
109511,42977,9
109512,42981,BDIH-Kontrollierte Naturkosmetik
109513,42981,Bio-Baumwolle
109514,42981,Bio-Baumwolle in Umstellung
109515,42981,Bioland
109516,42981,Blauer Engel
109517,42981,bluesign® PRODUCT
109518,42981,CertiPUR
109519,42981,circular.fashion Designkriterien
109520,42981,Cotton made in Africa INSIDE
109521,42981,Cradle to Cradle Certified™ BRONZE
109522,42981,Cradle to Cradle Certified™ GOLD
109523,42981,Cradle to Cradle Certified™ PLATINUM
109524,42981,Cradle to Cradle Certified™ SILVER
109525,42981,Daunen/Federn aus artgerechter Tierhaltung
109526,42981,Downpass
109527,42981,ECOCERT
109528,42981,EU-Bio-Logo
109529,42981,EU Ecolabel
109530,42981,Fairtrade Cotton
109531,42981,Global Recycled Standard
109532,42981,GoodWeave™
109533,42981,GOTS made with organic materials
109534,42981,GOTS made with organic materials (in Umstellung)
109535,42981,GOTS organic
109536,42981,GOTS organic (in Umstellung)
109537,42981,Grüner Knopf
109538,42981,GUT-Prodis-Label®
109539,42981,Leather Working Group
109540,42981,LENZING™ ECOVERO™
109541,42981,MADE IN GREEN by OEKO-TEX®
109542,42981,NATRUE
109543,42981,Naturland
109544,42981,NATURLEDER IVN zertifiziert BEST
109545,42981,NATURTEXTIL IVN zertifiziert BEST
109546,42981,Nordic Swan Ecolabel
109547,42981,OCS 100 (in Umstellung)
109548,42981,OCS blended (in Umstellung)
109549,42981,OEKO-TEX® ORGANIC COTTON
109550,42981,Organic Content Standard 100
109551,42981,Organic Content Standard blended
109552,42981,Recycelter Kunststoff (Hartwaren)
109553,42981,Recyceltes Material
109554,42981,Recycled Claim Standard 100
109555,42981,Recycled Claim Standard blended
109556,42981,Regenerativ angebaute Materialien
109557,42981,Regenerative Cotton Standard®
109558,42981,Responsible Down Standard
109559,42981,Responsible Wool Standard
109560,42981,Schnell nachwachsende Rohstoffe
109561,42981,Spinnova
109562,42981,TENCEL™ Lyocell
109563,42981,TENCEL™ Modal
109564,42981,TENCEL™ x REFIBRA™ Technologie
109565,42981,The Good Cashmere Standard®
109566,42981,Unterstützt Cotton made in Africa
109567,42981,Viskose aus verbesserter Rohstoffbeschaffung
109568,42981,Wolle aus artgerechter Tierhaltung
109569,43000,lila
109570,43000,gelb
109571,43000,natur
109572,43000,schwarz
109573,43000,grün
109574,43000,silberfarben
109575,43000,transparent
109576,43000,grau
