id,group_id,name,type,description,multi_value,relevance,unit
25889,538,Spannung Akku,FLOAT,"Spannung des Akkus in Volt. Relevant als Kundeninformation. Beachten Sie: Wird das Merkmal „Spannung Akku“ gewählt, muss auch die „Leistung Akku“ angegeben werden. Hierdurch ist eine Berechnung der Akkukapazität möglich.",t,LOW,V
25890,538,Oberflächenstruktur,STRING,Die Struktur der Oberfläche,t,LOW,""
25891,538,Motiv,STRING,"",f,MEDIUM,""
25892,538,Kurzlink Lizenznehmer Grüner Knopf,STRING,"typischerweise ""www.g-k.eu/…"" - ""z.B. www.g-k.eu/irisette""",f,LOW,""
25893,538,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
25894,538,Lizenznummer Global Recycled Standard,STRING,"",f,LOW,""
25895,538,Lizenznummer GOTS made with organic materials,STRING,"",f,LOW,""
25896,538,Lizenznummer GOTS organic,STRING,"",f,LOW,""
25897,538,Lizenznummer NATURTEXTIL IVN zertifiziert BEST,STRING,"",f,LOW,""
25898,538,Lizenznummer Organic Content Standard 100,STRING,"",f,LOW,""
25899,538,Lizenznummer Organic Content Standard blended,STRING,"",f,LOW,""
25900,538,Lizenznummer Recycled Claim Standard 100,STRING,"",f,LOW,""
25901,538,Lizenznummer Recycled Claim Standard blended,STRING,"",f,LOW,""
25902,538,Lizenznummer Responsible Down Standard,STRING,"",f,LOW,""
25903,538,Lizenznummer Responsible Wool Standard,STRING,"",f,LOW,""
25904,538,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
25905,538,Produkt ID MADE IN GREEN by OEKO-TEX®,STRING,"",f,LOW,""
25906,538,Produkt ID OEKO-TEX® ORGANIC COTTON,STRING,"",f,LOW,""
25907,538,Füllklasse nach DIN,STRING,"",f,LOW,""
25908,538,Qualität Füllung,STRING,"",f,LOW,""
25909,538,Daunenqualität,STRING,"",f,LOW,""
25910,538,Hinweis Rückgabe,STRING,"",f,LOW,""
25911,538,Raumgewicht (RG) Kissenkern,STRING,"",t,LOW,""
25912,538,Stützkomfort,STRING,"",f,LOW,""
25913,538,Qualitätsstufe,STRING,"",f,LOW,""
25914,538,Design,STRING,"",t,LOW,""
25915,538,Füllgewicht,INTEGER,"",f,LOW,g
25916,538,Herstellungsland,STRING,"",f,LOW,""
25917,538,OEKO-TEX® Standard 100 Zertifikatsnummer,STRING,Dieses Merkmal darf von Otto Lieferanten nicht gepflegt werden!,f,LOW,""
25918,538,WEEE-Reg.-Nr. DE,INTEGER,"WEEE (Waste of Electrical and Electronic Equipment) erforderlich bei ElektroG-relevanten Produkten (Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten)",f,LOW,""
25919,538,Füllung,STRING,"",f,MEDIUM,""
25920,538,Geschlecht,STRING,Geschlecht,f,HIGH,""
25921,538,Zielgruppe,STRING,Zielgruppe,t,HIGH,""
25922,538,Anzahl Teile,INTEGER,Anzahl Teile,f,LOW,tlg.
25923,538,Besondere Merkmale,STRING,Bitte beachten Sie die Zeichenbegrenzung von maximal 70 Zeichen für dieses Merkmal.,f,LOW,""
25924,538,Set-Info,STRING,Zur Anzeige in der Kurzbezeichnung. Bitte kurz halten!,f,LOW,""
25925,538,Set-Typ,STRING,Set-Typ,f,MEDIUM,""
25926,539,Frequenzband,FLOAT,"",f,LOW,GHz
25927,539,Servoauflösung,STRING,"",f,LOW,Bit
25928,539,WEEE-Reg.-Nr. DE,INTEGER,"WEEE (Waste of Electrical and Electronic Equipment) erforderlich bei ElektroG-relevanten Produkten (Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten)",f,LOW,""
25929,539,Altersempfehlung,STRING,"Die Altersempfehlung gibt an, ab welchem Alter das Produkt verwendet werden darf. Es gibt Vorgabewerte für Spielwaren, Babyartikel, USK und FSK. Dieses Merkmal ist auch für alkoholische Getränke zu pflegen.",f,LOW,""
25930,539,Lieferzustand Batterien / Akkus,STRING,"Geben sie bitte an, ob sich Akkus oder Batteries im Gerät oder in der Verpackung befinden bzw. diese festverbaut sind.",t,LOW,""
25931,539,Anzahl Akkus,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Akkus eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
25932,539,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
25933,539,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
25934,539,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
25935,539,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
25936,539,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
25937,539,Farbe,STRING,Farbe,f,HIGH,""
25938,539,Grundfarbe,STRING,Grundfarbe,f,HIGH,""
25939,539,Breite,FLOAT,Breite,f,HIGH,cm
25940,539,Höhe,FLOAT,Höhe,f,HIGH,cm
25941,539,Tiefe,FLOAT,Tiefe,f,LOW,cm
25942,539,Batterieart laut BattVO,STRING,Art der Batterie nach Batterieverordnung 2023,f,LOW,""
25943,539,Batt-Reg.-Nr. DE,INTEGER,EAR-Registrierungsnummer zur BattVO,f,LOW,""
25944,539,Geräteart laut ElektroG,STRING,"ElektroG (Elektro- und Elektronikgerätegesetz): Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten",f,LOW,""
25945,539,Marke laut BattVO,STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
25946,539,Marke laut ElektroG (EAR),STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
25947,539,Relevanz Gefahrgut,STRING,"Mit diesem Merkmal soll eine generelle Aussage getroffen werden, ob der Artikel unter die Gefahrgutvorschriften fällt oder nicht.",f,LOW,""
25948,539,Anzahl Batterien,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Batterien eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
25949,539,Batterie-/Akku-Technologie,STRING,Die Bauart der Akkus und ihre chemische Zusammensetzung sind wichtige Informationen in der Logistik für Gefahrstoffe. Auch als Kundeninformation wichtig.,t,LOW,""
25950,539,Betriebsspannung,STRING,"",f,LOW,V
25951,539,Akkukapazität,FLOAT,"Die Kapazität der verbauten Akkus wird nicht nur zur Information der Kunden benötigt, sondern ist auch in der Logistik von Gefahrstoffen (dazu gehören auch Akkus) eine wichtige Information.",f,LOW,mAh
25952,539,Typ Netzstecker,STRING,Wählen Sie den am Produkt verwendeten Netzstecker aus der Liste aus. Diese Information wird zur Einsatzsteuerung und Kundeninformation verwendet.,f,LOW,""
25953,539,Art Stromversorgung,STRING,"",t,LOW,""
25954,539,Leistung Akku,FLOAT,"Leistung des Akkus, Information für Kunden. Siehe auch Merkmal ""Spannung Akku"".",f,LOW,Wh
25955,539,Spannung Akku,FLOAT,"Spannung des Akkus in Volt. Relevant als Kundeninformation. Beachten Sie: Wird das Merkmal „Spannung Akku“ gewählt, muss auch die „Leistung Akku“ angegeben werden. Hierdurch ist eine Berechnung der Akkukapazität möglich.",t,HIGH,V
25956,539,Ausstattung,STRING,Ausstattung,t,LOW,""
25957,539,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,LOW,""
25958,539,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
25959,539,Anlässe,STRING,"Nur angeben, wenn das Produkt explizit zu einem bestimmten Anlass passt.",t,HIGH,""
25960,539,Anzahl Teile,INTEGER,"Besteht die bestellbare Einheit aus mehr als einem Teil, können Sie hier die Anzahl der Teile angeben.",f,LOW,tlg.
25961,539,Besondere Merkmale,STRING,"Besonders hervorzuhebende bzw. verkaufsfördernde Eigenschaften Ihres Artikels. Diese kurze Stichwortangabe wird bei der automatischen Zusammensetzung der Artikelkurzbeschreibung (Überschrift) verwendet. Beispiele: ""mit Flockprint"", ""mit 2 unterschiedlich festen Liegeseiten"", ""nur Gehäuse""",f,LOW,""
25962,539,Set-Info,STRING,Zur Anzeige in der Kurzbezeichnung. Bitte kurz halten!,f,LOW,""
25963,539,Set-Typ,STRING,"Beachten Sie die Unterscheidung von ""Set"" und ""Packung""! Ein Set besteht aus mehreren UNTERSCHIEDLICHEN Produkttypen (z.B. Bezug, Vorleger und Matte), eine Packung besteht aus mehreren GLEICHEN Produkttypen (z.B. 4x Vorleger).",f,LOW,""
25964,539,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
25965,539,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
25966,540,Set-Bestandteile,STRING,"Falls es sich bei Ihrem Artikel um einen Set-Artikel handelt, geben Sie hier eine komma-getrennte Liste der Einzelartikel an. Beispiel: ""Reinigungsgerät, Kescher, Bürste""",t,LOW,""
25967,540,Besondere Merkmale,STRING,Bitte beachten Sie die Zeichenbegrenzung von maximal 70 Zeichen für dieses Merkmal.,f,HIGH,""
25968,540,Anzahl Teile,INTEGER,Anzahl Teile,f,LOW,tlg.
25969,540,Anzahl Rollen,INTEGER,Anzahl der Teile des Sets/ der Packung,f,LOW,St.
25970,540,Weitere Vorteile,STRING,"Als Kurztext beschriebene, hervorhebenswerte Eigenschaften, die nicht bereits durch die übrigen Merkmale beschrieben sind.",t,LOW,""
25971,540,Material,STRING,Material,f,HIGH,""
25972,540,Farbe,STRING,Farbe,f,HIGH,""
25973,540,Grundfarbe,STRING,Grundfarbe,f,HIGH,""
25974,540,Art Bedienung,STRING,"",t,LOW,""
25975,540,Details Fusselbehälter,STRING,"",f,LOW,""
25976,540,Anzahl Höheneinstellungen,INTEGER,"",f,LOW,""
25977,540,Art Stromversorgung,STRING,"",t,HIGH,""
25978,540,Batterie-/Akku-Technologie,STRING,Die Bauart der Akkus und ihre chemische Zusammensetzung sind wichtige Informationen in der Logistik für Gefahrstoffe. Auch als Kundeninformation wichtig.,t,LOW,""
25979,540,Akkulaufzeit (Betrieb),FLOAT,"",f,LOW,Std.
25980,540,Akkukapazität,FLOAT,"Die Kapazität der verbauten Akkus wird nicht nur zur Information der Kunden benötigt, sondern ist auch in der Logistik von Gefahrstoffen (dazu gehören auch Akkus) eine wichtige Information.",f,LOW,mAh
25981,540,Anzahl Batterien,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Batterien eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
25982,540,Leistung Akku,FLOAT,"Leistung des Akkus, Information für Kunden. Siehe auch Merkmal ""Spannung Akku"".",f,LOW,Wh
25983,540,Spannung Akku,FLOAT,"Spannung des Akkus in Volt. Relevant als Kundeninformation. Beachten Sie: Wird das Merkmal „Spannung Akku“ gewählt, muss auch die „Leistung Akku“ angegeben werden. Hierdurch ist eine Berechnung der Akkukapazität möglich.",t,LOW,V
25984,540,Leistung,FLOAT,Bei Betrieb über Stromkabel,f,LOW,W
25985,540,Spannung,STRING,Bei Stromversorgung über Stromkabel,t,LOW,V
25986,540,Frequenz,STRING,"",f,LOW,Hz
25987,540,Anzahl Umdrehungen maximal,INTEGER,"",f,LOW,U/min
25988,540,Typ Netzstecker,STRING,Wählen Sie den am Produkt verwendeten Netzstecker aus der Liste aus. Diese Information wird zur Einsatzsteuerung und Kundeninformation verwendet.,f,LOW,""
25989,540,WEEE-Reg.-Nr. DE,INTEGER,"WEEE (Waste of Electrical and Electronic Equipment) erforderlich bei ElektroG-relevanten Produkten (Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten)",f,LOW,""
25990,540,Höhe,FLOAT,Höhe,f,LOW,cm
25991,540,Breite,FLOAT,Breite,f,LOW,cm
25992,540,Tiefe,FLOAT,Tiefe,f,LOW,cm
25993,540,Durchmesser,FLOAT,"",f,LOW,cm
25994,540,Gewicht,FLOAT,Gewicht,f,LOW,g
25995,540,Mitgeliefertes Zubehör,STRING,"",t,LOW,""
25996,540,Ausstattung,STRING,Ausstattung,t,HIGH,""
25997,540,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
25998,540,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
25999,540,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
26000,540,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
26001,540,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,MEDIUM,""
26002,540,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
26003,540,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
26004,540,Batterieart laut BattVO,STRING,Art der Batterie nach Batterieverordnung 2023,f,LOW,""
26005,540,Batt-Reg.-Nr. DE,INTEGER,EAR-Registrierungsnummer zur BattVO,f,LOW,""
26006,540,Geräteart laut ElektroG,STRING,"ElektroG (Elektro- und Elektronikgerätegesetz): Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten",f,LOW,""
26007,540,Marke laut BattVO,STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
26008,540,Marke laut ElektroG (EAR),STRING,Abweichender Markenname in der EAR-Datenbank,f,HIGH,""
26009,540,Relevanz Gefahrgut,STRING,"Mit diesem Merkmal soll eine generelle Aussage getroffen werden, ob der Artikel unter die Gefahrgutvorschriften fällt oder nicht.",f,LOW,""
26010,540,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,LOW,""
26011,540,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
26012,540,Anzahl Akkus,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Batterien eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
26013,540,Lieferzustand Batterien / Akkus,STRING,"Geben sie bitte an, ob sich Akkus oder Batteries im Gerät oder in der Verpackung befinden bzw. diese festverbaut sind.",t,LOW,""
26014,541,Besondere Merkmale,STRING,Bitte beachten Sie die Zeichenbegrenzung von maximal 70 Zeichen für dieses Merkmal.,f,LOW,""
26015,541,Set-Info,STRING,"Beachten Sie die Unterscheidung von ""Set"" und ""Packung""! Ein Set besteht aus mehreren UNTERSCHIEDLICHEN Produkttypen (z.B. Bezug, Vorleger und Matte), eine Packung besteht aus mehreren GLEICHEN Produkttypen (z.B. 4x Vorleger). Für weitere Besonderheiten verwenden ggf. das Merkmal ""Besondere Merkmale"". Bitte beachten Sie die Zeichenbegrenzung von maximal 70 Zeichen für dieses Merkmal.",f,LOW,""
26016,541,Set-Typ,STRING,Set-Typ,f,LOW,""
26017,541,Farbe,STRING,Farbe,f,LOW,""
26018,541,Grundfarbe,STRING,Grundfarbe,f,LOW,""
26019,541,Material,STRING,Material,f,LOW,""
26020,541,Material Griff,STRING,"",t,LOW,""
26021,541,Material Gummizug,STRING,"",f,LOW,""
26022,541,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
26023,541,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
26024,541,Lieferumfang,STRING,"",t,LOW,""
26025,541,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
26026,541,Breite,STRING,"",f,LOW,cm
26027,541,Durchmesser,FLOAT,"",f,LOW,cm
26028,541,Durchmesser Futterkorb,FLOAT,"",f,LOW,cm
26029,541,Durchmesser Öffnung,FLOAT,"",t,LOW,cm
26030,541,Gewicht,FLOAT,Gewicht,f,LOW,g
26031,541,Grifflänge,FLOAT,"",f,LOW,cm
26032,541,Höhe,STRING,"",f,LOW,cm
26033,541,Länge,FLOAT,Länge,f,LOW,cm
26034,541,Anzahl Teile,INTEGER,Anzahl Teile,f,LOW,St.
26035,541,Eigenschaften,STRING,"",t,LOW,""
26036,541,Füllmenge,FLOAT,"",f,LOW,l
26037,541,Geeignet für,STRING,"",t,LOW,""
26038,541,Köderart,STRING,"",f,LOW,""
26039,541,Korbform,STRING,"",f,LOW,""
26040,541,Maximale Ködergröße,FLOAT,"",f,LOW,cm
26041,541,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
26042,541,Schaufelgröße,FLOAT,"",f,LOW,cm
26043,541,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,LOW,""
26044,541,Wurfweite maximal,FLOAT,"",f,LOW,m
26045,542,Tierart,STRING,"",t,HIGH,""
26046,542,Anzahl Mahlzeiten maximal,STRING,"",f,LOW,""
26047,542,Geeignete Futterarten,STRING,"",t,HIGH,""
26048,542,Form Netz,STRING,"",f,LOW,""
26049,542,Farbe,STRING,Farbe,f,HIGH,""
26050,542,Ladezeit Akku,STRING,"",f,LOW,Std.
26051,542,Anwendungszweck,STRING,"",t,LOW,""
26052,542,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,LOW,""
26053,542,Set-Info,STRING,Zur Anzeige in der Kurzbezeichnung. Bitte kurz halten!,f,LOW,""
26054,542,Set-Typ,STRING,Set-Typ,f,LOW,""
26055,542,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
26056,542,Hinweis Maßangaben,STRING,"",f,LOW,""
26057,542,Durchmesser Unterlage,FLOAT,"",f,LOW,cm
26058,542,Durchmesser Napf,FLOAT,"",f,LOW,cm
26059,542,Durchmesser Ausgabeöffnung,FLOAT,"",f,LOW,cm
26060,542,Breite Unterlage,FLOAT,"",f,LOW,cm
26061,542,Breite,FLOAT,Breite,f,LOW,cm
26062,542,Breite Napf,FLOAT,"",f,LOW,cm
26063,542,Länge Unterlage,FLOAT,"",f,LOW,cm
26064,542,Länge,FLOAT,Länge,f,LOW,cm
26065,542,Länge Napf,FLOAT,"",f,LOW,cm
26066,542,Fassungsvermögen Napf in Gramm,FLOAT,"",f,LOW,g
26067,542,Fassungsvermögen Speichertank in Gramm,FLOAT,"",f,LOW,g
26068,542,Maschenweite,FLOAT,"",f,LOW,cm
26069,542,Tiefe,FLOAT,Tiefe,f,LOW,cm
26070,542,Durchmesser,FLOAT,"",f,LOW,cm
26071,542,Fassungsvermögen Napf in Kilogramm,FLOAT,"",f,LOW,kg
26072,542,Fassungsvermögen Speichertank in Kilogramm,FLOAT,"",f,LOW,kg
26073,542,Höhe,FLOAT,Höhe,f,LOW,cm
26074,542,Gewicht,FLOAT,Gewicht,f,LOW,g
26075,542,Fassungsvermögen,FLOAT,Bei Aufnahme von Äpfeln-bzw. Nüssen etc. die Kapazität in Litern,f,LOW,ml
26076,542,Ausstattung,STRING,Ausstattung,t,LOW,""
26077,542,Anzahl Futterfächer,INTEGER,"",f,LOW,""
26078,542,Funktionen Timer,STRING,"",t,LOW,""
26079,542,Abnehmbare Teile,STRING,"Komponenten des Produkts, die ohne den Einsatz von Spezialwerkzeugen oder bleibenden Schäden leicht entfernt und wieder angebracht werden können.",t,LOW,""
